date,product,category,region,quantity,price,revenue
2023-09-25,Gaming Mouse,Accessories,Surabaya,1,464823,464823
2023-09-25,Mechanical Keyboard,Accessories,Yogyakarta,1,1217756,1217756
2023-09-25,"Monitor 27""",Electronics,Yogyakarta,2,3406560,6813120
2023-09-25,Laptop Gaming,Electronics,Bandung,4,15174144,60696576
2023-09-25,Wireless Headphones,Accessories,Medan,1,1499543,1499543
2023-09-25,RAM 16GB,Components,Surabaya,2,1224527,2449054
2023-09-25,USB Hub,Accessories,Yogyakarta,2,271926,543852
2023-09-25,Laptop Office,Electronics,Surabaya,1,7252538,7252538
2023-09-25,Gaming Mouse,Accessories,Surabaya,1,522159,522159
2023-09-25,"Monitor 27""",Electronics,Medan,4,3285189,13140756
2023-09-25,"Monitor 27""",Electronics,Bandung,3,3606538,10819614
2023-09-25,"Monitor 27""",Electronics,Bandung,2,3532603,7065206
2023-09-25,Mechanical Keyboard,Accessories,Medan,1,1315630,1315630
2023-09-25,Smartphone Lite,Electronics,Jakarta,2,4268324,8536648
2023-09-25,Smartphone Lite,Electronics,Semarang,1,3930507,3930507
2023-09-25,Wireless Headphones,Accessories,Makassar,3,1534923,4604769
2023-09-25,Mechanical Keyboard,Accessories,Bandung,4,1108149,4432596
2023-09-25,Laptop Gaming,Electronics,Medan,1,14659158,14659158
2023-09-25,Smartphone Lite,Electronics,Surabaya,1,4187110,4187110
2023-09-25,Webcam HD,Accessories,Yogyakarta,2,819627,1639254
2023-09-25,Webcam HD,Accessories,Surabaya,3,797515,2392545
2023-09-25,Laptop Office,Electronics,Surabaya,2,7482446,14964892
2023-09-25,Gaming Mouse,Accessories,Bandung,1,530314,530314
2023-09-26,Smart Watch,Electronics,Medan,3,2660239,7980717
2023-09-26,"Monitor 27""",Electronics,Jakarta,4,3578126,14312504
2023-09-26,Gaming Mouse,Accessories,Surabaya,3,487273,1461819
2023-09-26,Mechanical Keyboard,Accessories,Jakarta,1,1089745,1089745
2023-09-26,"Monitor 27""",Electronics,Surabaya,3,3312693,9938079
2023-09-26,Mechanical Keyboard,Accessories,Makassar,1,1293377,1293377
2023-09-26,Mechanical Keyboard,Accessories,Medan,1,1276313,1276313
2023-09-26,Laptop Office,Electronics,Semarang,1,8119765,8119765
2023-09-26,Mechanical Keyboard,Accessories,Makassar,1,1191917,1191917
2023-09-26,Wireless Headphones,Accessories,Medan,3,1544142,4632426
2023-09-26,"Monitor 27""",Electronics,Surabaya,1,3476373,3476373
2023-09-26,Laptop Gaming,Electronics,Jakarta,1,15432914,15432914
2023-09-26,Smartphone Pro,Electronics,Surabaya,1,11537769,11537769
2023-09-26,"Tablet 10""",Electronics,Bandung,2,5338497,10676994
2023-09-26,Smartphone Pro,Electronics,Makassar,1,12484602,12484602
2023-09-26,"Monitor 27""",Electronics,Jakarta,2,3380982,6761964
2023-09-26,RAM 16GB,Components,Semarang,2,1279359,2558718
2023-09-26,USB Hub,Accessories,Surabaya,2,299240,598480
2023-09-26,Webcam HD,Accessories,Semarang,1,747942,747942
2023-09-26,USB Hub,Accessories,Jakarta,3,274662,823986
2023-09-26,Smartphone Pro,Electronics,Surabaya,2,12479053,24958106
2023-09-26,Webcam HD,Accessories,Yogyakarta,3,858419,2575257
2023-09-26,Smart Watch,Electronics,Medan,4,2653720,10614880
2023-09-26,Mechanical Keyboard,Accessories,Yogyakarta,1,1237356,1237356
2023-09-26,Mechanical Keyboard,Accessories,Bandung,1,1113930,1113930
2023-09-26,Smart Watch,Electronics,Medan,1,2297022,2297022
2023-09-26,"Tablet 10""",Electronics,Semarang,1,4845029,4845029
2023-09-26,Wireless Headphones,Accessories,Yogyakarta,3,1606473,4819419
2023-09-26,USB Hub,Accessories,Makassar,4,327704,1310816
2023-09-26,Mechanical Keyboard,Accessories,Medan,2,1137926,2275852
2023-09-26,Smartphone Lite,Electronics,Jakarta,1,4209676,4209676
2023-09-26,Mechanical Keyboard,Accessories,Makassar,1,1217728,1217728
2023-09-26,"Monitor 27""",Electronics,Medan,2,3172265,6344530
2023-09-26,Smartphone Lite,Electronics,Surabaya,1,4034333,4034333
2023-09-27,Gaming Mouse,Accessories,Surabaya,1,477612,477612
2023-09-27,Smartphone Lite,Electronics,Surabaya,2,4317889,8635778
2023-09-27,"Tablet 10""",Electronics,Medan,3,4736260,14208780
2023-09-27,RAM 16GB,Components,Yogyakarta,3,1098353,3295059
2023-09-27,Power Bank,Accessories,Makassar,4,372795,1491180
2023-09-27,Laptop Gaming,Electronics,Bandung,2,16011008,32022016
2023-09-27,"Monitor 27""",Electronics,Bandung,1,3442114,3442114
2023-09-27,Power Bank,Accessories,Jakarta,2,423755,847510
2023-09-27,Gaming Mouse,Accessories,Yogyakarta,2,503123,1006246
2023-09-27,Smartphone Lite,Electronics,Medan,1,3984447,3984447
2023-09-27,"Tablet 10""",Electronics,Surabaya,2,5306913,10613826
2023-09-27,Laptop Gaming,Electronics,Jakarta,2,14770462,29540924
2023-09-27,Smartphone Pro,Electronics,Makassar,1,12724878,12724878
2023-09-27,"Monitor 27""",Electronics,Medan,1,3220463,3220463
2023-09-27,Smartphone Lite,Electronics,Yogyakarta,1,4109048,4109048
2023-09-27,Smartphone Lite,Electronics,Jakarta,5,4162069,20810345
2023-09-27,"Monitor 27""",Electronics,Semarang,2,3779368,7558736
2023-09-27,External SSD 1TB,Storage,Surabaya,2,1700756,3401512
2023-09-27,Webcam HD,Accessories,Jakarta,1,816675,816675
2023-09-27,USB Hub,Accessories,Medan,1,295995,295995
2023-09-27,Wireless Headphones,Accessories,Makassar,1,1464831,1464831
2023-09-27,Smartphone Lite,Electronics,Bandung,1,3685370,3685370
2023-09-27,Mechanical Keyboard,Accessories,Makassar,2,1112215,2224430
2023-09-27,"Monitor 27""",Electronics,Semarang,1,3735891,3735891
2023-09-27,Smartphone Lite,Electronics,Makassar,1,4199802,4199802
2023-09-27,External SSD 1TB,Storage,Yogyakarta,2,1757642,3515284
2023-09-27,Smart Watch,Electronics,Yogyakarta,1,2664243,2664243
2023-09-27,Power Bank,Accessories,Jakarta,1,366461,366461
2023-09-27,Smart Watch,Electronics,Medan,3,2562386,7687158
2023-09-27,Webcam HD,Accessories,Surabaya,3,858908,2576724
2023-09-27,"Monitor 27""",Electronics,Surabaya,1,3737204,3737204
2023-09-27,Power Bank,Accessories,Yogyakarta,2,389822,779644
2023-09-27,"Monitor 27""",Electronics,Medan,1,3671663,3671663
2023-09-27,External SSD 1TB,Storage,Bandung,1,1773888,1773888
2023-09-27,Webcam HD,Accessories,Surabaya,2,854422,1708844
2023-09-27,Laptop Office,Electronics,Bandung,1,8049219,8049219
2023-09-27,RAM 16GB,Components,Jakarta,5,1263565,6317825
2023-09-27,Webcam HD,Accessories,Jakarta,1,732571,732571
2023-09-27,Power Bank,Accessories,Yogyakarta,5,407202,2036010
2023-09-27,Smart Watch,Electronics,Makassar,2,2525142,5050284
2023-09-27,Webcam HD,Accessories,Yogyakarta,2,817596,1635192
2023-09-27,Laptop Gaming,Electronics,Makassar,1,15586924,15586924
2023-09-28,RAM 16GB,Components,Yogyakarta,3,1268563,3805689
2023-09-28,Smart Watch,Electronics,Semarang,5,2359818,11799090
2023-09-28,Smartphone Pro,Electronics,Makassar,2,12782151,25564302
2023-09-28,Smart Watch,Electronics,Jakarta,4,2311039,9244156
2023-09-28,Laptop Gaming,Electronics,Semarang,1,15366595,15366595
2023-09-28,Laptop Gaming,Electronics,Semarang,3,16148261,48444783
2023-09-28,Smart Watch,Electronics,Medan,5,2300561,11502805
2023-09-28,Mechanical Keyboard,Accessories,Yogyakarta,1,1283926,1283926
2023-09-28,USB Hub,Accessories,Jakarta,4,317917,1271668
2023-09-28,"Tablet 10""",Electronics,Medan,3,5003775,15011325
2023-09-28,Laptop Office,Electronics,Yogyakarta,2,7694236,15388472
2023-09-28,External SSD 1TB,Storage,Yogyakarta,3,1765957,5297871
2023-09-28,Laptop Gaming,Electronics,Bandung,1,16405974,16405974
2023-09-28,"Tablet 10""",Electronics,Surabaya,1,4701697,4701697
2023-09-28,Mechanical Keyboard,Accessories,Semarang,3,1219105,3657315
2023-09-28,Mechanical Keyboard,Accessories,Yogyakarta,1,1099977,1099977
2023-09-28,Laptop Office,Electronics,Yogyakarta,2,7548628,15097256
2023-09-28,Smart Watch,Electronics,Bandung,1,2631658,2631658
2023-09-28,Laptop Office,Electronics,Jakarta,3,7684158,23052474
2023-09-28,Gaming Mouse,Accessories,Yogyakarta,1,548576,548576
2023-09-28,Smartphone Lite,Electronics,Surabaya,1,4000653,4000653
2023-09-28,External SSD 1TB,Storage,Semarang,1,1805954,1805954
2023-09-28,Laptop Office,Electronics,Medan,2,7258103,14516206
2023-09-28,Laptop Office,Electronics,Medan,4,8730442,34921768
2023-09-28,USB Hub,Accessories,Semarang,3,280454,841362
2023-09-28,Smartphone Lite,Electronics,Bandung,1,4030672,4030672
2023-09-28,USB Hub,Accessories,Bandung,4,293740,1174960
2023-09-28,Mechanical Keyboard,Accessories,Medan,2,1179740,2359480
2023-09-28,Webcam HD,Accessories,Yogyakarta,1,822928,822928
2023-09-28,Laptop Gaming,Electronics,Semarang,2,15486266,30972532
2023-09-28,"Tablet 10""",Electronics,Makassar,1,4654288,4654288
2023-09-28,"Tablet 10""",Electronics,Makassar,3,4999586,14998758
2023-09-28,Smart Watch,Electronics,Surabaya,2,2645238,5290476
2023-09-28,Smart Watch,Electronics,Medan,3,2471643,7414929
2023-09-28,"Tablet 10""",Electronics,Makassar,3,4665804,13997412
2023-09-28,Laptop Office,Electronics,Jakarta,1,7701147,7701147
2023-09-28,Mechanical Keyboard,Accessories,Jakarta,1,1130971,1130971
2023-09-28,Wireless Headphones,Accessories,Jakarta,1,1387745,1387745
2023-09-28,Wireless Headphones,Accessories,Makassar,1,1463274,1463274
2023-09-28,External SSD 1TB,Storage,Surabaya,1,1814737,1814737
2023-09-28,RAM 16GB,Components,Yogyakarta,1,1097460,1097460
2023-09-28,USB Hub,Accessories,Yogyakarta,2,306229,612458
2023-09-28,Mechanical Keyboard,Accessories,Bandung,1,1318325,1318325
2023-09-28,Power Bank,Accessories,Jakarta,1,437129,437129
2023-09-29,RAM 16GB,Components,Makassar,2,1143921,772604
2023-09-29,Wireless Headphones,Accessories,Medan,1,1356722,1356722
2023-09-29,Mechanical Keyboard,Accessories,Semarang,2,1280050,2560100
2023-09-29,Smart Watch,Electronics,Semarang,5,2277860,11389300
2023-09-29,Gaming Mouse,Accessories,Medan,2,470562,941124
2023-09-29,Laptop Office,Electronics,Yogyakarta,1,8071125,8071125
2023-09-29,Smartphone Pro,Electronics,Bandung,1,11228107,11228107
2023-09-29,"Tablet 10""",Electronics,Bandung,1,5333788,5333788
2023-09-29,Laptop Office,Electronics,Makassar,1,8443455,8443455
2023-09-29,Mechanical Keyboard,Accessories,Medan,3,1261384,3784152
2023-09-29,Webcam HD,Accessories,Semarang,2,850580,1701160
2023-09-29,Gaming Mouse,Accessories,Yogyakarta,3,471970,1415910
2023-09-29,Wireless Headphones,Accessories,Jakarta,2,1568667,3137334
2023-09-29,Mechanical Keyboard,Accessories,Makassar,3,1165267,3495801
2023-09-29,USB Hub,Accessories,Semarang,5,310010,1550050
2023-09-29,Smart Watch,Electronics,Surabaya,1,2311010,2311010
2023-09-29,Power Bank,Accessories,Surabaya,2,416446,832892
2023-09-29,Laptop Gaming,Electronics,Medan,2,16416323,32832646
2023-09-29,Gaming Mouse,Accessories,Medan,1,454360,454360
2023-09-29,"Tablet 10""",Electronics,Yogyakarta,3,4593828,13781484
2023-09-29,External SSD 1TB,Storage,Makassar,1,1664509,1664509
2023-09-29,"Tablet 10""",Electronics,Makassar,1,4930563,4930563
2023-09-29,Mechanical Keyboard,Accessories,Medan,1,1149787,1149787
2023-09-29,Smartphone Pro,Electronics,Jakarta,1,12736608,12736608
2023-09-29,Laptop Gaming,Electronics,Yogyakarta,1,14921361,14921361
2023-09-29,RAM 16GB,Components,Medan,3,1196288,3588864
2023-09-29,Smartphone Pro,Electronics,Yogyakarta,1,12520891,12520891
2023-09-29,USB Hub,Accessories,Medan,2,291718,583436
2023-09-29,Mechanical Keyboard,Accessories,Bandung,4,1164769,4659076
2023-09-29,Smartphone Lite,Electronics,Bandung,1,4205541,4205541
2023-09-29,Gaming Mouse,Accessories,Semarang,2,528004,1056008
2023-09-29,"Tablet 10""",Electronics,Makassar,2,4514398,2821852
2023-09-29,Laptop Office,Electronics,Jakarta,4,7430064,29720256
2023-09-29,Power Bank,Accessories,Makassar,1,377047,377047
2023-09-29,Mechanical Keyboard,Accessories,Semarang,1,1164384,1164384
2023-09-29,Smartphone Pro,Electronics,Yogyakarta,1,11499475,11499475
2023-09-29,Smartphone Lite,Electronics,Yogyakarta,1,4134816,4134816
2023-09-29,Smartphone Pro,Electronics,Semarang,2,12787524,25575048
2023-09-29,Wireless Headphones,Accessories,Bandung,3,1407626,4222878
2023-09-29,External SSD 1TB,Storage,Makassar,1,1822672,1822672
2023-09-29,External SSD 1TB,Storage,Surabaya,1,1752413,1752413
2023-09-29,Laptop Office,Electronics,Semarang,1,8009244,8009244
2023-09-30,Gaming Mouse,Accessories,Semarang,2,539359,1078718
2023-09-30,Smartphone Pro,Electronics,Semarang,1,11261502,4299190
2023-09-30,Power Bank,Accessories,Semarang,2,366960,733920
2023-09-30,Smartphone Pro,Electronics,Medan,1,12305308,12305308
2023-09-30,Laptop Gaming,Electronics,Jakarta,2,14682392,29364784
2023-09-30,"Monitor 27""",Electronics,Jakarta,3,3264031,9792093
2023-09-30,External SSD 1TB,Storage,Semarang,2,1662151,3324302
2023-09-30,Smartphone Pro,Electronics,Makassar,3,12141383,36424149
2023-09-30,Power Bank,Accessories,Makassar,4,384037,1536148
2023-09-30,Laptop Office,Electronics,Semarang,1,8795882,8795882
2023-09-30,"Monitor 27""",Electronics,Yogyakarta,1,3434130,3434130
2023-09-30,External SSD 1TB,Storage,Surabaya,1,1696423,1696423
2023-09-30,External SSD 1TB,Storage,Jakarta,1,1846385,1846385
2023-09-30,Laptop Office,Electronics,Yogyakarta,2,7590807,15181614
2023-09-30,Power Bank,Accessories,Medan,1,399526,399526
2023-09-30,Laptop Office,Electronics,Surabaya,4,7972121,31888484
2023-09-30,"Monitor 27""",Electronics,Medan,3,3467490,10402470
2023-09-30,Webcam HD,Accessories,Bandung,1,847373,312695
2023-09-30,Wireless Headphones,Accessories,Yogyakarta,5,1414983,7074915
2023-09-30,Smartphone Lite,Electronics,Bandung,3,4323445,12970335
2023-09-30,Smart Watch,Electronics,Makassar,1,2645670,2645670
2023-09-30,"Monitor 27""",Electronics,Jakarta,2,3383185,6766370
2023-09-30,External SSD 1TB,Storage,Medan,1,1685016,1685016
2023-09-30,Smartphone Pro,Electronics,Makassar,1,11470884,11470884
2023-09-30,Laptop Gaming,Electronics,Jakarta,1,14497908,14497908
2023-09-30,Smartphone Pro,Electronics,Semarang,1,12136639,12136639
2023-09-30,Smart Watch,Electronics,Surabaya,1,2273184,2273184
2023-09-30,Mechanical Keyboard,Accessories,Surabaya,1,1299446,1299446
2023-09-30,RAM 16GB,Components,Jakarta,1,1103681,1103681
2023-09-30,Laptop Gaming,Electronics,Medan,1,14337820,14337820
2023-09-30,Gaming Mouse,Accessories,Semarang,3,460928,1382784
2023-09-30,"Tablet 10""",Electronics,Surabaya,4,4756672,19026688
2023-09-30,Smart Watch,Electronics,Yogyakarta,1,2668836,2668836
2023-09-30,RAM 16GB,Components,Surabaya,1,1227642,1227642
2023-09-30,Laptop Gaming,Electronics,Makassar,4,14181969,56727876
2023-09-30,USB Hub,Accessories,Surabaya,1,322305,322305
2023-09-30,Gaming Mouse,Accessories,Bandung,1,530071,530071
2023-09-30,"Tablet 10""",Electronics,Jakarta,2,5253649,10507298
2023-09-30,Wireless Headphones,Accessories,Bandung,1,1604289,1604289
2023-09-30,Power Bank,Accessories,Semarang,1,409571,409571
2023-09-30,Gaming Mouse,Accessories,Medan,1,500143,500143
2023-09-30,Laptop Office,Electronics,Yogyakarta,1,7798296,7798296
2023-09-30,Smart Watch,Electronics,Surabaya,2,2361882,4723764
2023-09-30,RAM 16GB,Components,Yogyakarta,3,1213778,3641334
2023-09-30,Laptop Gaming,Electronics,Medan,1,16168477,16168477
2023-09-30,Power Bank,Accessories,Makassar,1,407518,407518
2023-09-30,Smartphone Pro,Electronics,Medan,1,13007056,13007056
2023-09-30,Smartphone Lite,Electronics,Makassar,1,3885533,3885533
2023-09-30,Mechanical Keyboard,Accessories,Semarang,2,1246833,2493666
2023-09-30,"Tablet 10""",Electronics,Makassar,2,5148665,10297330
2023-09-30,Laptop Gaming,Electronics,Bandung,1,15511301,15511301
2023-09-30,Smartphone Pro,Electronics,Yogyakarta,1,12348100,12348100
2023-09-30,"Tablet 10""",Electronics,Yogyakarta,1,4721654,4721654
2023-09-30,Smart Watch,Electronics,Yogyakarta,4,2321795,9287180
2023-09-30,Gaming Mouse,Accessories,Makassar,3,547862,1643586
2023-09-30,Laptop Office,Electronics,Makassar,3,7272472,21817416
2023-09-30,USB Hub,Accessories,Bandung,1,298064,298064
2023-09-30,Laptop Office,Electronics,Bandung,1,7880128,7880128
2023-09-30,Wireless Headphones,Accessories,Bandung,1,1458005,1458005
2023-09-30,Smart Watch,Electronics,Surabaya,1,2640991,2640991
2023-09-30,Smart Watch,Electronics,Yogyakarta,3,2622675,7868025
2023-09-30,Mechanical Keyboard,Accessories,Surabaya,3,1297253,3891759
2023-09-30,Gaming Mouse,Accessories,Surabaya,1,489548,489548
2023-09-30,Smart Watch,Electronics,Jakarta,2,2532089,5064178
2023-09-30,Mechanical Keyboard,Accessories,Medan,1,1294153,1294153
2023-09-30,Webcam HD,Accessories,Makassar,2,879015,1758030
2023-10-01,External SSD 1TB,Storage,Medan,2,1878423,3756846
2023-10-01,Webcam HD,Accessories,Semarang,3,742916,2228748
2023-10-01,Smart Watch,Electronics,Makassar,2,2261593,4523186
2023-10-01,"Tablet 10""",Electronics,Bandung,1,5325218,5325218
2023-10-01,Smartphone Lite,Electronics,Medan,1,4272753,4272753
2023-10-01,Mechanical Keyboard,Accessories,Surabaya,3,1259126,3777378
2023-10-01,Mechanical Keyboard,Accessories,Semarang,1,1147181,1147181
2023-10-01,Mechanical Keyboard,Accessories,Semarang,1,1233556,1233556
2023-10-01,External SSD 1TB,Storage,Surabaya,1,1733849,1733849
2023-10-01,Power Bank,Accessories,Surabaya,3,396051,1188153
2023-10-01,USB Hub,Accessories,Surabaya,1,292946,292946
2023-10-01,Wireless Headphones,Accessories,Bandung,2,1624092,3248184
2023-10-01,Power Bank,Accessories,Jakarta,5,378732,1893660
2023-10-01,Smartphone Pro,Electronics,Bandung,1,12186266,12186266
2023-10-01,Laptop Gaming,Electronics,Surabaya,1,14582944,14582944
2023-10-01,Laptop Office,Electronics,Medan,2,8260913,16521826
2023-10-01,"Tablet 10""",Electronics,Jakarta,2,5064563,10129126
2023-10-01,Laptop Gaming,Electronics,Surabaya,1,16271933,16271933
2023-10-01,Gaming Mouse,Accessories,Semarang,1,460161,460161
2023-10-01,Laptop Office,Electronics,Jakarta,2,7553025,15106050
2023-10-01,Webcam HD,Accessories,Jakarta,1,842615,842615
2023-10-01,Smartphone Pro,Electronics,Makassar,1,11685088,11685088
2023-10-01,Smartphone Lite,Electronics,Bandung,1,3732627,3732627
2023-10-01,Gaming Mouse,Accessories,Semarang,2,500332,1000664
2023-10-01,Power Bank,Accessories,Makassar,1,412171,412171
2023-10-01,Power Bank,Accessories,Semarang,1,363586,363586
2023-10-01,Smartphone Pro,Electronics,Semarang,2,11499892,22999784
2023-10-01,"Monitor 27""",Electronics,Surabaya,1,3716595,3716595
2023-10-01,Smartphone Lite,Electronics,Surabaya,1,4016195,4016195
2023-10-01,Laptop Gaming,Electronics,Bandung,2,13606137,27212274
2023-10-01,Laptop Gaming,Electronics,Makassar,2,14345853,28691706
2023-10-01,External SSD 1TB,Storage,Makassar,1,1850090,1850090
2023-10-01,External SSD 1TB,Storage,Bandung,1,1691769,1691769
2023-10-01,Wireless Headphones,Accessories,Yogyakarta,2,1598217,3196434
2023-10-01,Webcam HD,Accessories,Medan,3,828252,6889750
2023-10-01,Smartphone Lite,Electronics,Semarang,2,3977103,7954206
2023-10-01,Gaming Mouse,Accessories,Surabaya,1,541562,541562
2023-10-01,Gaming Mouse,Accessories,Bandung,1,489180,489180
2023-10-01,Smartphone Lite,Electronics,Jakarta,4,3788058,15152232
2023-10-01,Mechanical Keyboard,Accessories,Medan,1,1238736,1238736
2023-10-01,Gaming Mouse,Accessories,Jakarta,1,507329,1221096
2023-10-01,Laptop Office,Electronics,Medan,2,7736396,15472792
2023-10-01,Smartphone Lite,Electronics,Bandung,1,3874931,3874931
2023-10-01,Smartphone Pro,Electronics,Makassar,3,11755704,35267112
2023-10-01,Webcam HD,Accessories,Semarang,1,766582,766582
2023-10-01,Smartphone Pro,Electronics,Semarang,4,12504579,50018316
2023-10-01,Wireless Headphones,Accessories,Semarang,3,1545407,4636221
2023-10-01,Smartphone Lite,Electronics,Semarang,2,3952622,7905244
2023-10-01,Wireless Headphones,Accessories,Bandung,2,1469356,2938712
2023-10-01,Smartphone Lite,Electronics,Jakarta,3,3892041,11676123
2023-10-01,Smartphone Pro,Electronics,Surabaya,3,11480323,34440969
2023-10-01,Gaming Mouse,Accessories,Surabaya,4,458569,1834276
2023-10-01,Wireless Headphones,Accessories,Bandung,3,1430461,4291383
2023-10-01,USB Hub,Accessories,Semarang,5,289272,1446360
2023-10-01,"Monitor 27""",Electronics,Makassar,1,3533378,3533378
2023-10-01,Wireless Headphones,Accessories,Yogyakarta,2,1582136,3164272
2023-10-01,Laptop Office,Electronics,Bandung,1,7833123,7833123
2023-10-01,Mechanical Keyboard,Accessories,Makassar,1,1306741,1306741
2023-10-01,"Tablet 10""",Electronics,Medan,1,5327349,5327349
2023-10-01,USB Hub,Accessories,Medan,1,329088,329088
2023-10-01,USB Hub,Accessories,Jakarta,2,322572,645144
2023-10-01,Smartphone Pro,Electronics,Bandung,2,12280142,24560284
2023-10-01,Wireless Headphones,Accessories,Yogyakarta,4,1529543,6118172
2023-10-01,Power Bank,Accessories,Medan,2,370362,740724
2023-10-01,Smartphone Pro,Electronics,Semarang,1,12533758,12533758
2023-10-01,Smart Watch,Electronics,Semarang,2,2550103,5100206
2023-10-01,Laptop Gaming,Electronics,Medan,1,15020796,15020796
2023-10-01,USB Hub,Accessories,Medan,1,311597,311597
2023-10-01,Laptop Gaming,Electronics,Semarang,1,14832143,14832143
2023-10-01,Mechanical Keyboard,Accessories,Makassar,4,1205726,4822904
2023-10-01,Power Bank,Accessories,Jakarta,1,391868,391868
2023-10-01,Mechanical Keyboard,Accessories,Medan,2,1252169,2504338
2023-10-01,Wireless Headphones,Accessories,Surabaya,4,1612983,6451932
2023-10-01,Smartphone Lite,Electronics,Bandung,2,4272675,8545350
2023-10-02,USB Hub,Accessories,Semarang,3,270827,812481
2023-10-02,External SSD 1TB,Storage,Semarang,2,1948276,3896552
2023-10-02,External SSD 1TB,Storage,Jakarta,1,1718955,1718955
2023-10-02,Laptop Office,Electronics,Surabaya,1,8620758,8620758
2023-10-02,"Tablet 10""",Electronics,Medan,1,4696968,4696968
2023-10-02,Webcam HD,Accessories,Semarang,1,790343,790343
2023-10-02,External SSD 1TB,Storage,Jakarta,1,1889783,1889783
2023-10-02,Smart Watch,Electronics,Yogyakarta,2,2570139,5140278
2023-10-02,Power Bank,Accessories,Medan,1,393273,393273
2023-10-02,Wireless Headphones,Accessories,Semarang,4,1553587,6214348
2023-10-02,USB Hub,Accessories,Yogyakarta,2,302936,605872
2023-10-02,"Monitor 27""",Electronics,Bandung,1,3343015,3343015
2023-10-02,RAM 16GB,Components,Makassar,2,1235119,2470238
2023-10-02,RAM 16GB,Components,Jakarta,1,1129019,1129019
2023-10-02,"Monitor 27""",Electronics,Semarang,2,3635791,7271582
2023-10-02,Smartphone Lite,Electronics,Makassar,1,3602488,3602488
2023-10-02,RAM 16GB,Components,Yogyakarta,1,1211705,1211705
2023-10-02,Power Bank,Accessories,Makassar,1,392085,392085
2023-10-02,Wireless Headphones,Accessories,Bandung,2,1440931,2881862
2023-10-02,USB Hub,Accessories,Jakarta,1,300942,300942
2023-10-02,Power Bank,Accessories,Bandung,1,411624,411624
2023-10-02,Laptop Office,Electronics,Yogyakarta,3,8744499,26233497
2023-10-02,Laptop Gaming,Electronics,Makassar,3,15999193,47997579
2023-10-02,Gaming Mouse,Accessories,Medan,2,521714,1043428
2023-10-02,Laptop Office,Electronics,Makassar,2,7966347,15932694
2023-10-02,"Tablet 10""",Electronics,Makassar,2,4892144,9784288
2023-10-02,Webcam HD,Accessories,Semarang,1,725204,1991376
2023-10-02,Laptop Office,Electronics,Surabaya,2,7774555,15549110
2023-10-02,USB Hub,Accessories,Yogyakarta,2,320902,641804
2023-10-02,Smartphone Pro,Electronics,Surabaya,3,11721658,35164974
2023-10-02,Mechanical Keyboard,Accessories,Medan,3,1190780,3572340
2023-10-02,Smartphone Lite,Electronics,Bandung,1,3817467,3817467
2023-10-02,Laptop Gaming,Electronics,Medan,2,14322398,28644796
2023-10-02,Laptop Gaming,Electronics,Medan,2,13685615,27371230
2023-10-02,Gaming Mouse,Accessories,Jakarta,4,511380,2045520
2023-10-02,USB Hub,Accessories,Jakarta,2,296884,593768
2023-10-02,Smartphone Pro,Electronics,Makassar,1,12254305,12254305
2023-10-02,Smart Watch,Electronics,Bandung,2,2523443,5046886
2023-10-02,Smartphone Lite,Electronics,Jakarta,1,4239075,4239075
2023-10-02,Webcam HD,Accessories,Jakarta,1,840161,840161
2023-10-02,RAM 16GB,Components,Surabaya,1,1265148,1265148
2023-10-02,RAM 16GB,Components,Makassar,2,1199817,2399634
2023-10-03,Gaming Mouse,Accessories,Surabaya,2,543343,1086686
2023-10-03,External SSD 1TB,Storage,Medan,1,1639537,1639537
2023-10-03,Webcam HD,Accessories,Makassar,1,744419,744419
2023-10-03,Smart Watch,Electronics,Jakarta,1,2459799,2459799
2023-10-03,"Monitor 27""",Electronics,Bandung,3,3579770,10739310
2023-10-03,Smartphone Lite,Electronics,Semarang,3,3606560,10819680
2023-10-03,Webcam HD,Accessories,Bandung,1,835091,835091
2023-10-03,Power Bank,Accessories,Yogyakarta,4,404698,1618792
2023-10-03,Mechanical Keyboard,Accessories,Semarang,4,1196328,4785312
2023-10-03,Smartphone Pro,Electronics,Semarang,1,11816388,11816388
2023-10-03,Laptop Office,Electronics,Surabaya,4,8031179,32124716
2023-10-03,"Monitor 27""",Electronics,Surabaya,1,3263250,3263250
2023-10-03,RAM 16GB,Components,Makassar,3,1106090,3318270
2023-10-03,Smartphone Pro,Electronics,Medan,1,11495129,11495129
2023-10-03,RAM 16GB,Components,Bandung,2,1250281,2500562
2023-10-03,Gaming Mouse,Accessories,Bandung,2,508828,1017656
2023-10-03,Webcam HD,Accessories,Yogyakarta,4,796819,3187276
2023-10-03,Laptop Gaming,Electronics,Surabaya,1,15214562,15214562
2023-10-03,Wireless Headphones,Accessories,Jakarta,2,1517777,3035554
2023-10-03,Laptop Office,Electronics,Yogyakarta,1,7691267,7691267
2023-10-03,Gaming Mouse,Accessories,Jakarta,1,459745,459745
2023-10-03,Smart Watch,Electronics,Makassar,1,2698391,2698391
2023-10-03,Laptop Gaming,Electronics,Medan,1,15299733,15299733
2023-10-03,Laptop Office,Electronics,Jakarta,1,8316396,8316396
2023-10-03,USB Hub,Accessories,Makassar,1,297839,297839
2023-10-03,USB Hub,Accessories,Medan,2,315388,630776
2023-10-03,RAM 16GB,Components,Makassar,2,1220279,2440558
2023-10-03,"Tablet 10""",Electronics,Medan,2,4553801,9107602
